ordernumber|sapnumber|sap_unit|name|description_long|supplier|tax|ballaststoffe|fettefettungsaeurenp100gml|eiweissp100gml|energiekcalp100gml|energiekjp100gml|fettp100gml|fettefettgsaeurenp100gml|kohlhyalkp100gml|kohlstrp100gml|kohlzkrp100gml|kohlp100gml|fettefettmgsaeurenp100gml|salz100gml|alkgeh|mainimage_filename|entallerg|mentallerg|zutaten|bio|vegan|vegetarisch|laktosefrei|glutenfrei|fairtrade|pfandpflicht|pfandbetrag|artikeltyp|fsk|inverkehrbringer|grundpreispflicht|grundpreisinhalt|grundpreismasseinheit|grundeinheit|verpackungseinheit|groupid|active|bontext|sapwgr|herkunftsland|pfand_1_sapnumber|pfand_1_plu|pfand_1_count|pfand_1_amount|pfand_2_sapnumber|pfand_2_plu|pfand_2_count|pfand_2_amount|handelsklasse|einzelgewicht|herkunftsland_o_g|nonfoodingredients|warnhinweise|verwendungshinweise|temperaturecondition|pickzone|orderlimit|pet_feeding_table|SAP-WGR|Zusatzkategorie|Altersempfehlung|NOS Artikel|Classification_ID
287039|287039|ST|Stielkottlett geschnitten mit Knochen|Inhalt: 4 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287039.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,75|||||||50|||1011|||cls_de_cc_320300
287040|287040|ST|Kaiserbraten geschnitten|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287040.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, Glucosesirup, Zucker, Dextrose, Geschmacksverstärker Mononatriumglutamat E 621, Stabilisator Diphosphate E 450, Antioxidationsmittel Natriumascorbat E 301, Stabilisator Natriumcitrat E 331, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,35|||||||50|||1011|||cls_de_cc_320300
287041|287041|ST|Kaiserbraten am Stück|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287041.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Glucosesirup, Geschmacksverstärker: E621; Antioxidationsmittel: E301, E300; Würze, Buchenholzrauch, natürliche Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287042|287042|ST|Schweinegulasch|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287042.jpg|||Zutaten: SCHWEINEGULASCH SAFTIG UND MAGER|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287044|287044|ST|Schweinemett gewürzt|Portioniert zu je ca. 600 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287044.jpg|||Zutaten: Schweinefleisch, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287045|287045|ST|Kamm ohne Knochen geschnitten|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287045.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,32|||||||50|||1011|||cls_de_cc_320300
2870451042|2870451042|ST|Kamm ohne Knochen geschnitten|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287045.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_320300
287046|287046|ST|Schnitzelfleisch aus der Keule|Portioniert zu je 1 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287046.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287047|287047|ST|Schweinefilet|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287047.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287048|287048|ST|Halskotelett mit Knochen am Stück|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287048_1.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287050|287050|ST|Schweinegeschnetzeltes Gyros Art|Portioniert zu je ca. 600 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287050.jpg|||Zutaten: 80% Schweinefleisch, Rapsöl, Zwiebeln, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze, SELLERIE, SENFMEHL, Gewürzextrakt, Kräuter, Salfett, Tomatenkonzentrat, Dextrose, Maltodextrin, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
2870501042|2870501042|ST|Schweinegeschnetzeltes Gyros Art|Portioniert zu je ca. 800 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287050.jpg|||Zutaten: 80% Schweinefleisch, Rapsöl, Zwiebeln, iodiertes Speisesalz (Kochsalz, Kaliumiodat), Gewürze, SELLERIE, SENFMEHL, Gewürzextrakt, Kräuter, Salfett, Tomatenkonzentrat, Dextrose, Maltodextrin, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,8|||||||50|||1011|||cls_de_cc_320300
287053|287053|ST|Kasslerkotelett am Stück|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287053.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Glucosesirup, Geschmacksverstärker Mononatriumglutamat E 621, Antioxidationsmittel Natriumascorbat E 301, Antioxidationsmittel Ascorbinsäure E 300, Würze, Buchenholzrauch, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
287054|287054|ST|Stielkotelett mit Knochen am Stück|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287054.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
2870541042|2870541042|ST|Stielkotelett mit Knochen am Stück|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287054.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287055|287055|ST|Stielkotelett ohne Knochen|Portioniert zu je ca. 700 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287055.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,7|||||||50|||1011|||cls_de_cc_320300
287056|287056|ST|Wurstsuppe|Portioniert zu je ca. 0,6 l im Portionsschlauch. Gewichtsabweichung max. +/-10%|Globus|5|||||||||||||||287056.jpg|||Zutaten: Trinkwasser, Schweinefleisch, Speck, Schweineblut, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, Zwiebeln, Würze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287057|287057|ST|Rinderkochfleisch mit Knochen|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287057.jpg|||Zutaten: RINDERBRUST MIT KNOCHEN VOM CHAROLAIS JUNGBULLEN|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287058|287058|ST|Kasslerkotelett mit Knochen geschnitten|Inhalt: 2 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287058.jpg|||Zutaten: SCHWEINEFLEISCH, TRINKWASSER, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), GLUCOSESIRUP; GESCHMACKSVERSTAERKER: MONONATRIUMGLUTAMAT E 621 ANTIOXIDATIONSMITTEL: ASCORBINSAEURE E300, NATRIUMASCORBAT E301 WUERZE, AROMEN, RAUCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,35|||||||50|||1011|||cls_de_cc_320300
2870581042|2870581042|ST|Kasslerkotelett mit Knochen geschnitten|Inhalt: 2 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287058.jpg|||Zutaten: SCHWEINEFLEISCH, TRINKWASSER, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), GLUCOSESIRUP; GESCHMACKSVERSTAERKER: MONONATRIUMGLUTAMAT E 621 ANTIOXIDATIONSMITTEL: ASCORBINSAEURE E300, NATRIUMASCORBAT E301 WUERZE, AROMEN, RAUCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,45|||||||50|||1011|||cls_de_cc_320300
287062|287062|ST|Schweinerouladen|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287062.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,55|||||||50|||1011|||cls_de_cc_320300
2870621042|2870621042|ST|Schweinerouladen|Inhalt: 3 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287062.jpg|||Zutaten: SCHWEINEFLEISCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287063|287063|ST|Schweinebauch am Stück|Portioniert zu je ca. 700 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287063.jpg|||Zutaten: SCHWEINEBAUCH|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,7|||||||50|||1011|||cls_de_cc_320300
287064|287064|ST|Eisbein|Portioniert zu je ca. 1,5 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287064.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,5|||||||50|||1011|||cls_de_cc_320300
287066|287066|ST|Kasslerkamm mit Knochen am Stück|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287066.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Glucosesirup , Geschmacksverstärker Mononatriumglutamat E 621, Antioxidationsmittel Natriumascorbat E 301, Antioxidationsmittel Ascorbinsäure E 300, Würze, Buchenholzrauch, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
287067|287067|ST|Schweinekamm ohne Knochen|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287067_1.jpg|||Zutaten: SCHWEINEKAMM  (Schweinenacken) OHNE KNOCHEN AM STUECK|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287068|287068|ST|Sülzwurst|Portioniert zu je ca. 300 g am Stück. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287068.jpg|||Zutaten: Schweinefleisch, Trinkwasser, Schwarte, Gelatine, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, Würze|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,3|||||||50|||1011|||cls_de_cc_310200
287069|287069|ST|Frühstücksknacker|Inhalt: 7 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287069.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, Glucosesirup, Dextrose , Geschmacksverstärker Mononatriumglutamat E 621, Säuerungsmittel Glucono-Delta-Lacton. E 575, Antioxidationsmittel Ascorbinsäure E 300, Säuerungsmittel Citronensäure E 330, Schafssaitling, Buchenholzrauch, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,63|||||||50|||1011|||cls_de_cc_310200
287071|287071|ST|Rinderbeinscheibe|Portioniert zu je ca. 600 g. Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287071.jpg|||Zutaten: Charolais Jungbulle, Rindfleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,6|||||||50|||1011|||cls_de_cc_320300
287072|287072|ST|Minutensteaks vom Schwein|Inhalt: 7 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287072.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,63|||||||50|||1011|||cls_de_cc_320300
2870721042|2870721042|ST|Minutensteaks vom Schwein|Inhalt: 4 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||2870721042.jpg|||Zutaten: Schweinefleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,3|||||||50|||1011|||cls_de_cc_320300
287076|287076|ST|Sauerbraten|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287076_1.jpg|||Zutaten: Rindfleisch, Trinkwasser, Essigsäure, Zwiebeln, Gewürze,  Lorbeer, Pastinaken, Lauch, Karotten, SENF, Wacholderbeeren  Nettogewicht = Abtropfgewicht|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
287077|287077|ST|Rinderhüftsteaks|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287077.jpg|||Zutaten:  90% Rindfleisch, Pflanzliches Fett gehärtet (Raps, Palm), Speisesalz, Gewürze, Kräuter, Zwiebeln, Zucker, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,22|||||||50|||1011|||cls_de_cc_320300
287079|287079|ST|Familienroulade|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287079.jpg|||Zutaten: 90% Rindfleisch, Schinkenspeck, Gurken, SENF, Pflanzliches Öl (Raps), Tomatenmark, Rotwein, Trinkwasser, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Gewürze, Kräuter, Schalotten, Meerrettichpulver, Zucker, Süßstoff: E954; Branntweinessig, Aromen, Buchenholzrauch, natürliche Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287080|287080|ST|Lammkeule|Portioniert zu je ca. 1,2 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287080.jpg|||Zutaten:  LAMMFLEISCH |0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1,2|||||||50|||1011|||cls_de_cc_320300
287081|287081|ST|Roastbeef geschnitten|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287081.jpg|||Zutaten: Rindfleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,22|||||||50|||1011|||cls_de_cc_320300
287082|287082|ST|Nussschinken|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287082.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Rauch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_310200
287083|287083|ST|Lachsschinken|Portioniert zu je ca. 400 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287083.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Rauch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_310200
287085|287085|ST|Entrecote Steak|Inhalt: 1 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287085.jpg|||Zutaten: Rindfleisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,22|||||||50|||1011|||cls_de_cc_320300
287086|287086|ST|Rinderkochfleisch ohne Knochen|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287086.jpg|||Zutaten: RINDERKOCHFLEISCH ohne Knochen VOM CHAROLAIS JUNGBULLEN|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287088|287088|ST|Kasslerkamm ohne Knochen|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287088_1.jpg|||Zutaten: Schweinefleisch, iodiertes Nitritpökelsalz (Kochsalz, Kaliumiodat, Konservierungsstoff Natriumnitrit), Glucosesirup , Geschmacksverstärker Mononatriumglutamat E 621, Antioxidationsmittel Natriumascorbat E 301, Antioxidationsmittel Ascorbinsäure E 300, Würze, Buchenholzrauch, Aromen|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
287090|287090|ST|Putenschnitzel|Inhalt: 2 Stück in Verpackung, Gewichtsabweichung max. +/-10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287090.jpg|||Zutaten: PUTENSCHNITZEL frisch|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,4|||||||50|||1011|||cls_de_cc_320300
287091|287091|ST|Putengulasch|Portioniert zu je ca. 500 g. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287091.jpg|||Zutaten: Putengulasch Handelsklasse A|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||0,5|||||||50|||1011|||cls_de_cc_320300
287092|287092|ST|Putenrollbraten|Portioniert zu je ca. 1 kg. Gewichtsabweichung max. +/- 10%; Aufgezogen und geschlachtet in der EU|Globus|5|||||||||||||||287092.jpg|||Zutaten: 90% Putenfleisch, raffiniertes Rapsöl, Speisesalz, Gewürze, SELLERIE, Gewürzextrakt, Kräuter, Karotten, MILCHZUCKER, Hefeextrakt|0|0|0|0|0|0|||Fachmetzgerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Metzgerei|600|||||||||||1|||||||50|||1011|||cls_de_cc_320300
