Facet;FacetValue;URL
817;"Poctivá výroba Globus/Pekárna a cukrárna Globus/Chléb/Tmavý, celozrnný, vícezrnný chléb";/cz/poctivá-výroba-globus/pekárna-a-cukrárna-globus/chléb/tmavý,-celozrnný,-vícezrnný-chléb
818;"Poctivá výroba Globus/Pekárna a cukrárna Globus/Chléb/Klasický chléb";/cz/poctivá-výroba-globus/pekárna-a-cukrárna-globus/chléb/klasický-chléb
821;"Svět dětí/Hračky/Stavebnice a puzzle/LEGO";/cz/svět-dětí/hračky/stavebnice-a-puzzle/lego
822;"Svět dětí/Hračky/Stavebnice a puzzle/Kostky";/cz/svět-dětí/hračky/stavebnice-a-puzzle/kostky
823;"Svět dětí/Hračky/Stavebnice a puzzle/Puzzle";/cz/svět-dětí/hračky/stavebnice-a-puzzle/puzzle
824;"Svět dětí/Hračky/Stavebnice a puzzle/Stavebnice";/cz/svět-dětí/hračky/stavebnice-a-puzzle/stavebnice
825;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka/Čokoládové bonbóny";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka/čokoládové-bonbóny
826;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka/S náplní";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka/s-náplní
827;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka/Želé a žvýkací bonbóny";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka/želé-a-žvýkací-bonbóny
828;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka/Lízátka";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka/lízátka
829;"Trvanlivé potraviny/Sladkosti/Bonbóny a lízátka/Cucavé bonbóny";/cz/trvanlivé-potraviny/sladkosti/bonbóny-a-lízátka/cucavé-bonbóny
831;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Rybí konzervy/Sardinky";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/rybí-konzervy/sardinky
832;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Rybí konzervy/Tuňák";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/rybí-konzervy/tuňák
833;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Rybí konzervy/Ostatní";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/rybí-konzervy/ostatní
834;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Jednodruhová";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/jednodruhová
835;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Vícedruhová";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/vícedruhová
836;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Okurky";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/okurky
837;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Rajčata";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/rajčata
838;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Zelí";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/zelí
839;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Kukuřice";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/kukuřice
840;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Olivy";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/olivy
841;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Houby";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/houby
842;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Konzervovaná zelenina/Luštěniny";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/konzervovaná-zelenina/luštěniny
843;"Svět dětí/Dětská kosmetika/Zubní hygiena/Dětské zubní pasty";/cz/svět-dětí/dětská-kosmetika/zubní-hygiena/dětské-zubní-pasty
844;"Svět dětí/Dětská kosmetika/Zubní hygiena/Dětské zubní kartáčky";/cz/svět-dětí/dětská-kosmetika/zubní-hygiena/dětské-zubní-kartáčky
1440;"Svět dětí/Dětská výživa/Dětské kaše/Mléčné";/cz/svět-dětí/dětská-výživa/dětské-kaše/mléčné
1441;"Svět dětí/Dětská výživa/Dětské kaše/Nemléčné";/cz/svět-dětí/dětská-výživa/dětské-kaše/nemléčné
853;"Trvanlivé potraviny/Sladkosti/Čokolády/Hořká";/cz/trvanlivé-potraviny/sladkosti/čokolády/hořká
854;"Trvanlivé potraviny/Sladkosti/Čokolády/Mléčná";/cz/trvanlivé-potraviny/sladkosti/čokolády/mléčná
855;"Trvanlivé potraviny/Sladkosti/Čokolády/Bílá";/cz/trvanlivé-potraviny/sladkosti/čokolády/bílá
1542;"Vánoce/Hračky/Společenské hry/Karetní";/cz/vánoce/hračky/společenské-hry/karetní
1543;"Vánoce/Hračky/Společenské hry/Stolní a deskové";/cz/vánoce/hračky/společenské-hry/stolní-a-deskové
1544;"Vánoce/Hračky/Stavebnice a puzzle/Kostky";/cz/vánoce/hračky/stavebnice-a-puzzle/kostky
1545;"Vánoce/Hračky/Stavebnice a puzzle/Puzzle";/cz/vánoce/hračky/stavebnice-a-puzzle/puzzle
1546;"Vánoce/Hračky/Stavebnice a puzzle/Stavebnice";/cz/vánoce/hračky/stavebnice-a-puzzle/stavebnice
862;"Domácnost a zahrada/Domácí potřeby/Úklid/Odpadkové koše";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/odpadkové-koše
1442;"Domácnost a zahrada/Domácí potřeby/Úklid/Žehlicí prkna";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/žehlicí-prkna
1443;"Domácnost a zahrada/Domácí potřeby/Úklid/Sušáky na prádlo";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/sušáky-na-prádlo
856;"Domácnost a zahrada/Domácí potřeby/Úklid/Houbičky, drátěnky, hadry";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/houbičky,-drátěnky,-hadry
857;"Domácnost a zahrada/Domácí potřeby/Úklid/Mopy, smetáky, kbelíky";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/mopy,-smetáky,-kbelíky
858;"Domácnost a zahrada/Domácí potřeby/Úklid/Pytle na odpad";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/pytle-na-odpad
859;"Domácnost a zahrada/Domácí potřeby/Úklid/Papírové ubrousky a utěrky";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/papírové-ubrousky-a-utěrky
860;"Domácnost a zahrada/Domácí potřeby/Úklid/Rukavice a ostatní úklidové potřeby";/cz/domácnost-a-zahrada/domácí-potřeby/úklid/rukavice-a-ostatní-úklidové-potřeby
863;"Nápoje/Čaj a káva/Káva a náhražky kávy/Zrnková káva";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy/zrnková-káva
864;"Nápoje/Čaj a káva/Káva a náhražky kávy/Mletá káva";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy/mletá-káva
865;"Nápoje/Čaj a káva/Káva a náhražky kávy/Instantní káva";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy/instantní-káva
866;"Nápoje/Čaj a káva/Káva a náhražky kávy/Kávové kapsle";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy/kávové-kapsle
867;"Nápoje/Čaj a káva/Káva a náhražky kávy/Náhražky kávy";/cz/nápoje/čaj-a-káva/káva-a-náhražky-kávy/náhražky-kávy
868;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Kompoty, konzervované ovoce/Jednodruhové";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/kompoty,-konzervované-ovoce/jednodruhové
869;"Trvanlivé potraviny/Konzervy a nakládaná zelenina/Kompoty, konzervované ovoce/Vícedruhové";/cz/trvanlivé-potraviny/konzervy-a-nakládaná-zelenina/kompoty,-konzervované-ovoce/vícedruhové
870;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Hrnce";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/hrnce
872;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Konvice";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/konvice
873;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Tlakové hrnce";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/tlakové-hrnce
874;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Pánve a lívanečníky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/pánve-a-lívanečníky
875;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Pekáče a zapékací misky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/pekáče-a-zapékací-misky
876;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Nádobí do mikrovlnky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/nádobí-do-mikrovlnky
877;"Domácnost a zahrada/Kuchyňské potřeby/Nádobí na vaření/Misky a mísy";/cz/domácnost-a-zahrada/kuchyňské-potřeby/nádobí-na-vaření/misky-a-mísy
878;"Nápoje/Víno/Česká a moravská/Červené víno";/cz/nápoje/víno/česká-a-moravská/červené-víno
879;"Nápoje/Víno/Česká a moravská/Bílé víno";/cz/nápoje/víno/česká-a-moravská/bílé-víno
880;"Nápoje/Víno/Česká a moravská/Šumivá vína a sekty";/cz/nápoje/víno/česká-a-moravská/šumivá-vína-a-sekty
882;"Nápoje/Víno/Česká a moravská/Růžové víno";/cz/nápoje/víno/česká-a-moravská/růžové-víno
883;"Nápoje/Víno/Česká a moravská/Sangrie a vinné nápoje";/cz/nápoje/víno/česká-a-moravská/sangrie-a-vinné-nápoje
889;"Poctivá výroba Globus/Uzeniny a lahůdky Globus/Lahůdky/Aspik";/cz/poctivá-výroba-globus/uzeniny-a-lahůdky-globus/lahůdky/aspik
891;"Poctivá výroba Globus/Uzeniny a lahůdky Globus/Lahůdky/Hotová jídla, polévky a přílohy";/cz/poctivá-výroba-globus/uzeniny-a-lahůdky-globus/lahůdky/hotová-jídla,-polévky-a-přílohy
895;"Poctivá výroba Globus/Uzeniny a lahůdky Globus/Lahůdky/Saláty a pomazánky";/cz/poctivá-výroba-globus/uzeniny-a-lahůdky-globus/lahůdky/saláty-a-pomazánky
1444;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Podnosy, tácy";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/podnosy,-tácy
896;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Příbory";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/příbory
897;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Talíře a misky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/talíře-a-misky
898;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Sklenice a hrníčky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/sklenice-a-hrníčky
899;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Slánky a kořenky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/slánky-a-kořenky
900;"Domácnost a zahrada/Kuchyňské potřeby/Stolování/Prostírání a doplňky";/cz/domácnost-a-zahrada/kuchyňské-potřeby/stolování/prostírání-a-doplňky
901;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 1";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-1
902;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 2";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-2
903;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 3";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-3
904;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 4";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-4
905;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 5";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-5
906;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 6";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-6
907;"Svět dětí/Pleny a ubrousky/Jednorázové pleny/Velikost 7";/cz/svět-dětí/pleny-a-ubrousky/jednorázové-pleny/velikost-7
908;"Trvanlivé potraviny/Koření a dochucovadla/Dresingy, kečupy, hořčice/Kečupy";/cz/trvanlivé-potraviny/koření-a-dochucovadla/dresingy,-kečupy,-hořčice/kečupy
909;"Trvanlivé potraviny/Koření a dochucovadla/Dresingy, kečupy, hořčice/Hořčice";/cz/trvanlivé-potraviny/koření-a-dochucovadla/dresingy,-kečupy,-hořčice/hořčice
910;"Trvanlivé potraviny/Koření a dochucovadla/Dresingy, kečupy, hořčice/Dresingy";/cz/trvanlivé-potraviny/koření-a-dochucovadla/dresingy,-kečupy,-hořčice/dresingy
924;"Elektro/Příslušenství/Pamětové karty/Čtečky pamětových karet";/cz/elektro/příslušenství/pamětové-karty/čtečky-pamětových-karet
927;"Domácnost a zahrada/Kancelář a školní potřeby/Obálky, třídění a archivace/Obálky, dopisní papíry";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/obálky,-třídění-a-archivace/obálky,-dopisní-papíry
929;"Domácnost a zahrada/Kancelář a školní potřeby/Obálky, třídění a archivace/Pořadače a šanony";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/obálky,-třídění-a-archivace/pořadače-a-šanony
930;"Domácnost a zahrada/Kancelář a školní potřeby/Obálky, třídění a archivace/Boxy na spisy a ostatní";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/obálky,-třídění-a-archivace/boxy-na-spisy-a-ostatní
931;"Domácnost a zahrada/Kancelář a školní potřeby/Obálky, třídění a archivace/Etikety a samolepky";/cz/domácnost-a-zahrada/kancelář-a-školní-potřeby/obálky,-třídění-a-archivace/etikety-a-samolepky
935;"Svět dětí/Hračky/Společenské hry/Stolní a deskové";/cz/svět-dětí/hračky/společenské-hry/stolní-a-deskové
934;"Svět dětí/Hračky/Společenské hry/Karetní hry";/cz/svět-dětí/hračky/společenské-hry/karetní-hry
936;"Uzeniny a lahůdky/Lahůdky/Rybí speciality/Kaviár";/cz/uzeniny-a-lahůdky/lahůdky/rybí-speciality/kaviár
937;"Uzeniny a lahůdky/Lahůdky/Rybí speciality/Nakládané mořské plody";/cz/uzeniny-a-lahůdky/lahůdky/rybí-speciality/nakládané-mořské-plody
938;"Uzeniny a lahůdky/Lahůdky/Rybí speciality/Nakládané ryby";/cz/uzeniny-a-lahůdky/lahůdky/rybí-speciality/nakládané-ryby
939;"Uzeniny a lahůdky/Lahůdky/Rybí speciality/Uzené a sušené ryby";/cz/uzeniny-a-lahůdky/lahůdky/rybí-speciality/uzené-a-sušené-ryby
940;"Trvanlivé potraviny/Pečení a vaření/Mouka/Pšeničná";/cz/trvanlivé-potraviny/pečení-a-vaření/mouka/pšeničná
